name,food_name,ingredients
계란빵찜케이크,핫케이크 가루로 만드는 계란빵 만들기,"['핫케이크가루', '우유', '계란', '베이컨', '파슬리']"
민트초코쿠키,민트초코쿠키 : 민초의 난을 극복해줄 민트초코 베이킹 레시피! ,"['무염버터', '흑설탕', '설탕', '달걀', '페퍼민트 티백', '중력분', '코코아파우더', '베이킹소다', '소금', '민트초콜릿']"
로투스브라우니치즈케이크, 로투스 브라우니 치즈 케이크,"['다크 초콜릿', '버터', '설탕', '계란', '소금', '박력분', '코코아 파우더', '크림치즈', '생크림', '계란', '박력분', '바닐라 익스트랙', '로투스 과자']"
리얼초코머핀, 리얼 초코 머핀 만들기,"['다크 커버춰 초콜릿', '초코칩', '박력분', '코코아 파우더', '베이킹 소다', '설탕', '소금', '달걀', '생크림', '포도씨유']"
견과류또띠아피자,견과류 또띠아피자 만들기,"['또띠아', '견과류', '잼']"
대추쌀마들렌,대추 쌀 마들렌,"['제과용 쌀가루', '베이킹파우더', '베이킹소다', '코코아가루', '두유', '대추', '해바라기씨유', '설탕', '소금']"
피자치즈붕어빵,핫케이크믹스로 피자치즈 붕어빵 간식 만들어요,"['핫케이크 믹스', '계란', '스파게티 소스', '모짤렐라 치즈', '식용유', '물']"
스크램블에그오픈토스트,갈릭 스크램블에그 오픈 토스트,"['마늘', '달걀', '토스트', '버터', '쪽파 썬 것 한', '소금(허브솔트)', '후추', '파마산치즈']"
베이컨치즈오픈토스트,브런치로 먹기 좋은 베이컨치즈 오픈토스트,"['식빵', '베이컨', '토마토', '슬라이스 치즈', '체다치즈', '상추', '달걀', '파슬리가루', '후추']"
카라멜레어치즈케이크,시원한~ 카라멜 레어치즈케이크,"['디저트컵', '노른자', '설탕', '우유', '바닐라익스트랙', '판젤라틴', '크림치즈', '요거트', '생크림', '카라멜 소스']"
핫도그샌드위치,핫도그샌드위치 만들기,"['핫도그빵', '소시지', '양상추', '치즈', '피클', '마요네즈', '케찹', '머스터드']"
멸치잔치국수,[잔치국수] 멸치육수를 내어 만든 잔치국수 만들어볼까요 -양싸,"['소면', '국멸치', '다시마', '김', '실고추', '국간장', '파', '청양고추', '계란', '간장', '고추가루', '깨', '참기름', '파']"
식빵소시지핫도그,식빵 소시지 핫도그,"['식빵', '소시지', '양배추잎', '다진양파', '다진청피망', '다진 홍파프리카', '모짜렐라치즈']"
떡피자그라탕,떡피자그라탕,"['돼지 등심', '떡볶이 떡', '파프리카 색별로', '청 피망', '양송이 버섯', '모짜렐라 치즈', '청주', '소금', '후추', '피자소스', '칠리소스', '고추장', '간장', '맛술', '물엿']"
백련초고구마현미쌀롤케이크,백련초 고구마 현미쌀 롤케이크,"['현미쌀가루', '백련초가루', '설탕 a', '물엿', '설탕 b', '소금', '달걀', '식용유', '베이킹파우더', '바닐라향', '물', '고구마', '우유', '꿀', '블루베리 잼']"
새우계란빵,(간편/아침밥/간식/자취)통새우계란빵,"['데친통새우', '핫케이크가루', '우유', '달걀(핫케이크 반죽)', '달걀', '스위트콘', '모짜렐라치즈', '소금', '후추', '마요네즈', '파슬리가루']"
새우토마토스파게티, 새우 토마토 스파게티,"['스파게티면', '새우', '브로콜리', '만가닥버섯', '마늘', '양파', '토마토소스', '올리브오일', '파마산치즈', '물', '소금']"
생들깨칼국수,들깨 칼국수 만들기,"['생칼국수', '호박', '청량초', '당근', '멸치육수', '들깨가루']"
노오븐카스테라,밥통 카스테라만들기 노버터! 노오븐!,"['달걀 흰자', '설탕', '달걀 노른자', '설탕', '우유', '포도씨유', '꿀', '바닐라익스트렉', '박력분']"
양배추계란샌드위치,"양배추계란샌드위치, 투머치에그샌드위치 만들기","['식빵', '계란', '양배추', '마요네즈', '허니머스터드', '맛소금', '설탕', '후춧가루', '꽃소금', '식초']"
치즈떡피자,쫄깃쫄깃 치즈떡피자,"['레드홀릭 치즈떡', '다진 양파', '다진파프리카', '칵테일새우', '오징어', '피자도우', '모짜렐라치즈', '레드홀릭압구정소스', '케찹', '신당동소스']"
기름떡볶이샐러드,기름떡볶이 샐러드,"['떡볶이떡', '베이비채소', '고추가루', '간장', '매실청', '다진마늘', '참기름']"
초코바스크치즈케이크,Creamy~ 초코 바스크치즈케이크♡,"['크림치즈', '설탕', '생크림', '달걀', '소금', '다크커버춰 초콜릿', '전분가루', '레몬즙', '높은 원형틀', '유산지']"
크림치즈당근머핀,노버터초간단베이킹![크림치즈당근머핀] +영상,"['계란', '오일', '설탕', '소금', '박력분', '시나몬파우더', '베이킹파우더', '갈아놓은당근', '호두분태', '식용색소(오렌지/제외가능)', '크림치즈', '설탕', '생크림', '식용색소']"
흑임자마들렌,검은깨 흑임자 마들렌,"['조가비틀', '검은깨 간것', '달걀', '설탕', '꿀', '우유', '박력분', '탈지분유', '베이킹 파우더', '소금', '무염버터']"
베이글마늘빵,베이글로 만드는 베이글 마늘빵,"['베이글', '다진 마늘', '설탕', '올리고당', '올리브오일', '소금']"
차돌박이국물떡볶이,"야들야들한 차돌박이 넣고 만든 차돌박이 떡볶이, 차돌박이요리","['소고기차돌박이', '다진마늘', '대파', '양파', '고춧가루', '떡볶이 떡', '고추장', '간장', '매실청', '올리고당', '설탕', '물']"
파스타소스해물떡볶이,파스타소스 해물떡볶이,"['오징어', '칵테일새우', '떡볶이', '어묵', '피자치즈', '피망', '브로콜리', '양파', '파스타소스', '물', '소금', '설탕', '후춧가루', '핫소스']"
카푸치노초코머핀,진한 카푸치노 초코머핀,"['버터', '설탕', '달걀', '초콜릿', '박력분', '무가당 코코아가루', '베이킹파우더', '우유', '초코칩', '생크림', '설탕', '코코아가루']"
리얼초코브라우니,진짜 초콜렛을 넣어 꾸덕꾸덕하게 즐기는 리얼초코브라우니 ,"['무염버터', '다크초콜릿 커버춰', '중력분', '흑설탕', '황설탕', '소금', '달걀', '바닐라익스트랙', '피칸', '초코칩']"
전복크림파스타,전복 크림 파스타 만들기,"['양파', '전복 내장', '전복', '마늘', '버터', '생크림', '청양고추', '올리브유', '\ufeff 스파게티']"
스팸계란피자,"스팸으로 백종원피자 흉내내기, 백종원피자, 스팸계란피자","['스팸', '식빵', '토마토소스', '피자치즈', '계란', '파마산 치즈가루']"
크림치즈미니롤케이크,크림치즈미니롤케이크,"['계란흰자', '설탕', '계란노른자', '박력분', '옥수수전분', '물', '설탕', '오렌지술', '크림치즈', '설탕', '꿀', '플레인요거트', '생크림', '쿠키팬', '원형 비스퀴']"
김치잡채호떡,꿀호떡만 먹어봤니? 매콤한 김치잡채 호떡♥,"['호떡 믹스', '따뜻한 물', '김치', '당면', '부추', '양파', '간장', '설탕', '다진마늘', '고춧가루', '참기름', '후추']"
칠리핫도그,칠리핫도그 만드는 법,"['핫도그빵', '다진소고기', '칠리콩 통조림', '케찹', '오레가노', '후추', '모듬 피클', '양파다진거', '머스터드', '케찹']"
블랙쿠키슈,겉은 바삭 속은 촉촉 블랙쿠키슈,"['무염버터', '슈거파우더', '밀가루 박력분', '블랙 코코아파우더', '무염버터', '물', '소금', '밀가루 중력분', '계란', '블랙 코코아파우더', '생크림', '설탕', '코코아파우더']"
포테이토불고기피자,포테이토 불고기 피자 만들기::포테이토피자 와 토마토페이스트,"['감자', '쑥빵 반죽(피자도우)', '방울토마토', '피자치즈', '파마산치즈', '파슬리가루', '올리브유', '소금', '돼지고기간것', '양파', '진간장', '굴소스', '물엿', '마늘', '토마토', '양파', '월계수잎', '돈까스 소스']"
카라멜마들렌,카라멜 마들렌,"['우리밀', '달걀', '유기농 설탕', '꿀', '카라멜소스', '소금', '베이킹 파우더', '녹인버터', '실온 버터', '덧가루', '초코펜']"
방울토마토스파게티,새우&방울 토마토 스파게티,"['스파게티니', '새우', '가지', '방울 토마토', '화이트 와인', '말린고추', '로즈마리', '타임', '마늘', '바질', '엑스트라 올리브유']"
석류로제스파게티,석류로제 스파게티,"['석류', '스파게티면', '생크림', '각종채소류']"
할로윈버터쿠키,할로윈 버터 쿠키 만들기 아이와 홈베이킹 레시피,"['박력분', '버터', '식용유', '계란', '베이킹파우더', '소금']"
베이컨클럽샌드위치,코로나 극복 아이들간식 배불러도 자꾸 먹고싶은 베이컨클럽샌드위치,"['식빵', '베이컨', '적양배추', '오이피클', '방울토마토', '계란', '슬라이스치즈', '버터', '마요네즈', '칠리소스', '딸기쨈']"
김치궁중떡볶이,김치 궁중떡볶이 - 익스큐수미: 일단 잡숴봐 8화,"['조랭이떡', '백김치', '파프리카', '홍고추', '팽이버섯', '식용유', '양조간장', '물엿', '참기름', '물']"
크렌베리오트밀쿠키,크렌베리오트밀쿠키,"['오트밀', '현미(가루)', '올리고당', '시나몬가루', '카놀라유', '소이카페(두유)', '소금', '크렌베리']"
메이플고구마쿠키,집에서 만드는 메이플고구마쿠키 레시피,"['박력분', '고구마 삶은거', '메이플시럽', '버터', '노른자', '아몬드']"
단호박치즈케이크,단호박치즈케이크 만들기,"['통밀쿠키', '버터', '삶은 단호박', '크림치즈', '플레인 요구르트', '황설탕', '생크림', '우유', '바닐라빈', '달걀노른자', '달걀', '옥수수전분']"
돌나물오일냉파스타,[돌나물오일냉파스타] 봄나물레시피 4탄! 돌나물을 이용한 차가운 오일 파스타??,"['파스타면', '돌나물', '들기름', '간장', '소금', '후추']"
두부감자피자,떠 먹는 두부 감자피자,"['두부', '삶은감자(대)', '베이컨', '옥수수캔', '청피망', '피자치즈', '녹인버터', '소금', '후춧가루', '파슬리가루']"
감자양배추사라다빵,감자양배추 사라다빵 만드는법- 딸에게#,"['감자', '계란', '양배추', '소세지', '당근', '머스터드', '핫도그렐리쉬', '모닝빵', '마요네즈']"
고구마핫케이크찐빵,고구마 핫케이크 찐빵 ,"['핫케이크 가루', '달걀', '우유', '포도씨유', '고구마']"
허니치즈토스트,허니 치즈 토스트,"['식빵', '체다치즈', '꿀', '버터']"
리가토니로제파스타,리가토니 로제 파스타 색다른 파스타로 있어보이게~!!^^,"['리가토니', '시판 토마토소스', '우유', '양파', '다짐육', '통마늘', '후추', '소금', '치킨스톡', '파슬리가루', '모짜렐라치즈']"
딸기크림치즈핫케이크,딸기 크림치즈 핫케이크,"['달걀', '핫케이크가루', '우유', '토핑용딸기', '크림치즈', '플레인요거트', '연유', '레몬즙']"
매콤갈릭오일파스타,한국인 입맛에 딱 좋은 안심스테이크 매콤갈릭오일파스타 간편레시피,"['소고기 안심', '파스타면', '양파', '애호박', '양배추', '다진마늘', '바질가루', '페퍼론치노', '소금', '후추']"
베이컨오일파스타,베이컨오일파스타 ,"['베이컨', '통마늘', '올리브오일', '파스타면', '소금', '페페론치노 가루', '후춧가루', '파르메산치즈가루', '파슬리가루']"
멸치칼국수파스타,멸치칼국수 파스타,"['편마늘', '고추', '얇게썬양송이버섯', '멸치칼국수면', '올리브유', '멸치 칼국수 스프']"
해물간장떡볶이,떡볶이의 업그레이드 버전! 해물가득! 단짠의 맛! 해물간장떡볶이 ,"['해물', '표고버섯', '대파', '양파', '떡볶이떡', '참기름', '통깨', '간장', '굴소스', '칠리소스', '설탕', '맛술', '다진 마늘', '물', '후추']"
코코넛머랭쿠키,아 머랭♥코코넛머랭쿠키,"['달걀흰자', '설탕', '코코넛분말']"
미트볼토마토스파게티,미트볼 토마토 스파게티 통밀 토마토 파스타 만들기 - 브런치메뉴 ,"['통밀 스파게티면', '미트볼', '양파', '파프리카', '샐러리', '마늘', '블랙올리브', '홀토마토캔', '스파게티소스', '토마토페이스트', '올리브오일', '타코시즈닝', '설탕', '파마산치즈', '파슬리가루']"
소고기크림치즈오븐스파게티,치즈오븐스파게티 만들기 ,"['햄', '피자치즈', '양파', '양송이버섯', '스파게티면', '토마토소스', '파슬리가루', '마늘', '올리브유']"
쑥인절미토스트,쑥인절미 토스트,"['식빵', '인절미', '콩고물', '꿀', '치즈']"
어묵잔치국수,어묵잔치국수 만들기,"['국수', '어묵', '계란', '김가루', '멸치', '무', '파뿌리', '다시마', '물', '김치', '고춧가루', '설탕', '맛술', '통깨', '간장', '국간장', '맛술', '참기름', '다진파']"
뚝배기해물떡볶이,해물을 가득 넣은 뚝배기 해물떡볶이,"['떡볶이떡', '당근', '파', '양파', '양배추', '어묵', '오징어', '새우', '조갯살', '홍합살', '고춧가루', '고추장', '물엿', '간장', '참기름', '다진 마늘', '깨', '후추가루']"
소고기된장수제비,소고기 된장수제비 호로록~!!,"['소고기', '밀가루', '쪽파', '양파 반에', '육수용멸치', '건버섯', '다시마', '다시다', '국간장', '맛술', '다진마늘', '간장', '된장']"
피넛버터초코오트밀쿠키,피넛버터 쿠키 만들기,"['무염버터', '땅콩버터', '흑설탕', '백설탕', '달걀', '바닐라익스트랙', '중력분', '베이킹파우더', '베이킹소다']"
레몬생크림케이크,부드럽고 상큼한 레몬 생크림 케이크,"['생크림', '박력분', '설탕', '베이킹파우더', '계란', '포피씨드', '레몬필', '유자청']"
치즈식빵샌드,땅콩 크림치즈 샌드 만들기 땅콩버터 크림치즈 샌드,"['식빵', '크림치즈', '땅콩버터', '설탕', '땅콩분태']"
토마토파스타소스,집에서 만들어 먹는 토마토 파스타 소스 ,"['토마토', '양파', '빨강피망', '다진마늘', '식용유', '버터', '간장', '올리고당']"
김치계란샌드위치,모닝빵 에그샌드위치 / 계란 샌드위치 / 달걀 샌드위치,"['계란 (30분 전 미리 꺼내두기)', '소금(삶을 때)', '모닝빵', '피클', '소금', '후춧가루', '파슬리가루', '마요네즈']"
누텔라초코쿠키,누텔라 초코 쿠키,"['버터', '누텔라', '계란', '박력분', '베이킹파우더', '설탕', '소금', '견과류', '코코아파우더']"
불고기궁중떡볶이,건강한식 더비비고 초간단 불고기 궁중 떡볶이,"['떡볶이떡', '양파', '당근', '대파', '더비비고 버섯 불고기 덮밥소스', '물']"
연유치즈토스트,초간단 연유 치즈 토스트~*,"['우유 식빵', '연유', '치즈']"
전자렌지고구마계란빵,전자렌지 3분 계란빵,"['계란 빵 만들', '팬케이크 믹스', '소금', '락앤락통']"
핫케이크미니핫도그,핫케이크 미니핫도그 만들기 홈파티 메뉴로도 짱,"['비엔나소세지', '핫케이크가루', '우유', '달걀', '식용유']"
오렌지파운드케이크, 오렌지 파운드 케이크 만들기,"['박력분', '베이킹파우더', '소금', '설탕', '녹인버터', '달걀', '생크림', '바닐라에센스', '오렌지즙', '오렌지', '설탕', '오렌지즙', '물']"
고구마팬케이크,고구마 팬케이크,"['고구마', '중력분', '우유', '달걀', '베이킹파우더', '시나몬가루', '녹인버터', '크림치즈', '아가베시럽', '견과류']"
쇼콜라크림치즈머핀,쇼콜라 크림치즈 머핀,"['박력분', '달걀', '다크 초콜릿', '크림치즈', '베이킹파우더', '코코아 가루', '무염버터', '설탕', '올리고당']"
홍가리비칼국수,감칠맛 폭발 시원한 국물이 기가막힙니다 오동통한 제철 홍가리비칼국수,"['칼국수면', '홍가리비', '맛술', '새우', '무', '대파', '양파', '팽이버섯', '마늘', '코인육수', '국간장', '다진마늘']"
감바스명란파스타,명란파스타 명란젓파스타 만들기,"['파스타면', '명란젓', '올리브유', '우유', '마늘', '양파', '브로콜리', '후춧가루']"
멸치칼국수국밥,멸치칼국수 국밥,"['멸치칼국수', '농심 五현미밥', '돼지고기 간 것', '양배추', '무', '당근', '달걀', '대파', '참기름']"
고추장낙지수제비,얼큰한 고추장낙지수제비,"['우리통밀가루', '전분가루', '소금', '낙지', '고추장', '고춧가루', '감자', '애호박', '청양고추', '풋고추', '집간장', '국물용멸치', '다시마', '양파', '무', '대파', '건새우']"
옥수수브레드,옥수수브레드,"['강력분', '옥수수가루', '인스턴트 드라이이스트', '설탕', '소금', '물', '버터', '별도의 옥수수 가루']"
떡단팥빵,떡 단팥빵 만들기,"['밀가루강력분', '밀가루박력분', '생이스트', '설탕', '소금', '버터', '달걀', '우유', '찹쌀떡', '달걀 노른자', '물']"
시금치햄치즈샌드위치,♥[신혼밥상] 시금치 햄치즈샌드위치,"['식빵', '시금치', '양파', '슬라이스 체다치즈', '슬라이스 햄', '견과류', '마요네즈', '홀그레인 머스터드', '식초', '꿀 또는 올리고당']"
쑥핫케이크,[마더킴] 여인진쑥_쑥 핫케이크,"['여인진쑥 캡슐', '핫케이크믹스', '달걀', '우유', '견과류', '꿀']"
김치참치샌드위치,김치참치샌드위치 만드는 법 샌드위치메이커로 만드는 법도 있어요,"['식빵', '양상추', '버터', '다진 양파', '배추김치', '참치통조림', '마요네즈', '소금', '후춧가루']"
새우아보카도샌드위치,건강한 한끼! 쉬림프아보카도샌드위치/새우아보카도샌드위치,"['식빵', '로메인', '삶은달걀', '냉동새우', '아보카도', '양파', '홀그레인머스터드', '마요네즈', '후추', '레몬즙']"
또디아고구마피자,닭고기 또디아롤,"['또띠아', '파프리카', '닭안심', '어린잎', '허니머스타드', '칠리']"
타로에그샌드위치,하와이 애플망고와 타로 에그 샌드위치로 만든 하와이식 브런치,"['애플망고', '타로 식빵', '슬라이스치즈', '슬라이스 토마토', '양파', '마요네즈', '후추', '소금']"
김치골뱅이비빔국수,김치골뱅이비빔국수,"['골뱅이', '소면', '양파', '대파', '오이', '당근', '김장김치', '열무김치', '참기름', '통깨', '고추장', '고춧가루', '간장', '설탕', '올리고당', '매실액', '식초', '다진마늘']"
미니코코넛파운드케이크,포슬포슬 맛있는 미니 코코넛파운드케이크 만들기,"['코코넛분말', '박력분', '소금', '무염버터', '흰설탕', '물엿', '우유', '계란', '베이킹파우더', '코코넛슬라이스']"
과카몰리치아바타샌드위치,과카몰리 치아바타 샌드위치 / 맛 좋은 샌드위치 만들기,"['아보카도', '양파', '사과', '토마토', '파프리카', '소금', '꿀', '후추', '치아바타빵', '치즈', '토마토', '어린잎채소', '베이컨', '홀 그레인 머스타드 소스']"
마늘식빵스틱,이게진짜 마늘빵이지. 마늘듬뿍 마늘식빵스틱. 남은식빵활용 간식만들기.,"['식빵', '마늘', '버터', '설탕', '파슬리']"
양배추된장수제비,[해외자취Cook.feel通]104. 양배추된장수제비,"['먹다남은양배추사골된장국', '수제비반죽']"
고구마찹쌀호떡,고구마찹쌀호떡,"['고구마', '찹쌀가루', '땅콩', '흑설탕']"
단호박에그샌드위치,미니단호박으로 만드는 단호박에그샌드위치,"['단호박', '계란', '마요네즈', '슬라이스치즈', '설탕']"
아몬드쇼트브레드,"추석베이킹, 아몬드쇼트브레드- 티푸드로, 추석선물로도 좋은 ~","['중력분', '설탕', '버터', '아몬드가루', '아몬드슬라이스', '설탕', '생크림', '올리고당', '버터']"
어묵간장비빔국수,간단한 한그릇~ 어묵간장비빔국수,"['사각어묵', '소면', '간장', '청주', '매실청', '참기름', '연와사비', '상추', '깻잎', '통깨']"
감자고구마피자,"토마토와 고구마, 감자로 만든 간편요리 떠먹는 피자","['고구마', '감자', '토마토', '모짜렐라치즈', '버터', '소금', '후추']"
마늘야채모닝빵,무반죽으로 마늘향 솔솔 마늘야채모닝빵,"['강력분', '드라이이스트', '우유', '버터', '올리브오일', '소금', '설탕', '양파', '당근', '마늘']"
아이스크림떡볶이,맵달맵달 아이스크림 떡볶이 조합!,"['떡볶이떡', '떡볶이소스', '바닐라아이스크림', '물']"
양배추기름떡볶이,기름떡볶이 간식으로 처음 만들어본 기름떡볶이 맛나네요,"['떡볶이떡', '대파', '고춧가루', '간장', '캡슐조청', '참기름', '식용유']"
딸기머랭쿠키,딸기 머랭쿠키 만들기 ,"['계란흰자', '설탕', '분당', '아몬드가루', '천연딸기분말', '크랜베리(럼주에살짝절인)', '럼주']"
고구마식빵피자,고구마식빵피자 ,"['삶은고구마 큰것', '식빵', '파인애플 통조림 슬라이스', '스위트콘', '크랜베리', '피자치즈', '파슬리가루', '마요네즈', '꿀', '우유', '토마토소스']"
감자달걀샌드위치,감자 달걀 샌드위치,"['식빵', '달걀', '감자', '피클', '소금', '마요네즈']"
양배추계란토스트,양배추 계란 토스트,"['양배추', '당근', '마요네즈', '계란', '올리브 오일', '딸기쨈', '식빵']"
오레오바나나머핀,전자레인지로 오레오 바나나 머핀 만들기,"['팬케이크 믹스', '설탕', '코코아 파우더', '계란', '우유', '녹인 버터 (무염)', '오레오', '바나나', '생크림', '코코아파우더', '민트']"
게살베이글오픈샌드위치,바게트 위에 올려 먹는 오픈 게살 샌드위치 만들기,"['바게트빵', '단무지', '양파', '크래미', '설탕', '마요네즈', '허니머스터드']"
또띠아불고기피자,NO오븐 - 또띠아 불고기 피자,"['또띠아', '다진소고기', '모짜렐라치즈', '양송이버섯', '청양고추', '양파', '베이컨', '블랙올리브', '토마토소스']"
시금치된장수제비,시금치 된장수제비,"['\ufeff수제비', '시금치', '양파', '애호박', '집된장', '고추장', '양송이버섯', '대파', '건새우', '육수(멸치)', '다시마', '무', '디포리', '통마늘', '물']"
신라면투움바파스타,신라면 투움바 파스타 초간단 라면요리 점심메뉴추천,"['신라면', '우유', '양파', '통마늘', '버터', '체다치즈', '칵테일 새우', '후춧가루']"
크리스마스컵케이크,크리스마스 컵케이크,"['박력분', '코코아 가루', '버터', '달걀', '우유', '초코칩', '청크 초콜릿', '생크림', '식용색소빨강', '초록색소', '스프링클', '비정제 수수당', '베이킹파우더', '소금']"
두부면크림파스타,"두부 면 크림 파스타, 이색적인 크림 파스타 만들기","['두부면', '푸실리면', '크림파스타소스', '우유', '버섯', '새우살', '베이컨', '마늘', '청양고추', '페퍼론치노', '허브소금/후추']"
크리스마스아이싱쿠키,크리스마스 아이싱 쿠키,"['쿠키반죽생지', '달걀흰자', '레몬즙', '슈거파우더']"
오믈렛햄치즈토스트,♥[신혼밥상] 오믈렛햄치즈토스트,"['식빵', '슬라이스치즈', '슬라이스햄', '달걀', '버터']"
돼지고기미트소스스파게티,미트소스스파게티,"['스파게티면', '슬라이스치즈', '토마토케찹', '소금', '올리브유(면삶을때)', '소고기', '돼지고기', '각종야채', '버터', '포도씨유(고기볶을때)', '간장', '빵가루', '토마토케찹', '소금약간', '설탕', '마늘']"
쉬림프크림스파게티,대충 만든 그런 스파게티 아니구~탱글탱글 쉬림프 쏙! 고~소한 쉬림프크림스파게티!,"['크림(밀락골드)', '페투치니 파스타면', '자숙새우(흰다리새우살)', '양송이', '버터', '체다 슬라이스 치즈', '시즈닝']"
홍차초코스콘,홍차 초코 스콘,"['밀가루박력분', '버터', '우유', '홍차 티백', '청크 초콜릿', '베이킹파우더', '달걀 노른자', '우유']"
리코타치즈파스타샐러드,산뜻한 리코타치즈 파스타샐러드,"['푸실리', '물', '소금', '리코타치즈', '피칸', '베이비채소', '마늘', '올리브유', '엑스트라버진올리브오일', '발사믹 식초', '아가베시럽', '소금', '후춧가루']"
단호박치즈호떡,[겨울간식] 단호박치즈 호떡,"['단호박', '쌀가루', '모짜렐라치즈', '소금']"
꽃게바지락칼국수,<꽃게 바지락 칼국수> 제철 가을 꽃게로 즐기는 별미요리,"['해감한 바지락', '집게다리', '등껍질', '칼국수면', '대파', '애호박', '청양고추', '당근', '다시마 10*10cm', '양파', '물', '간마늘', '국간장', '소금', '후추']"
바게트양배추샌드위치,바게트와 양배추샐러드는 그냥 맛있는거 ☆ 통바게트양배추샌드위치 ,"['바게트', '양배추', '식초', '설탕', '소금', '닭가슴살', '마요네즈', '설탕', '후추', '홀그레인머스타드']"
된장해물칼국수,별미 된장해물칼국수,"['바지락', '새우', '얼갈이배추', '부추', '칼국수면', '황태', '디포리', '다시마', '된장', '다진마늘', '소금']"
닭가슴살까르보나라떡볶이,까르보나라 떡볶이,"['떡(구멍뚫린떡)', '브로콜리', '휘핑크림(소)', '우유', '파마산가루', '양파', '후추', '소금']"
황치즈파운드케이크,황치즈 파운드케이크 만드는법 ! 황치즈가루를 이용한 홈베이킹,"['버터', '설탕', '계란', '바닐라익스트랙', '밀가루박력분', '황치즈가루', '베이킹파우더', '소금', '생크림', '뽀또', '화이트초콜렛', '버터', '생크림', '황치즈가루']"
두부초콜릿케이크,초간단~!!다이어트 두부 초콜릿 케이크♡,"['초콜릿', '우유', '연두부', '계란', '설탕', '박력밀가루', '코코아파우더', '슈가파우더']"
김치밥피자,김치밥피자 만들기 ,"['밥', '잘익은', '밀가루', '피자치즈', '파슬리가루']"
모카카스테라,모카카스테라 만들기,"['강력분', '계란', '설탕', '꿀', '포도씨유', '커피가루', '뜨거운물', '바닐라에센스', '녹인버터']"
불고기모닝빵피자,크리스마스요리 간단하고 근사하게 아이들 입맛 사로잡는 불고기모닝빵피자,"['모닝빵', '다진소고기', '양파', '표고버섯', '청양고추', '모짜렐라치즈', '코코넛오일', '마요네즈', '케찹']"
마카로니해물토마토파스타,"푹 떠먹는 '마카로니 해물토마토파스타', 오븐요리 레시피! ","['마카로니', '완두콩 캔', '해물', '양파(소)', '파프리카', '화이트와인', '다진마늘', '소금', '토마토소스', '리코타치즈', '피자치즈', '생 바질', '다진 당근']"
커피브레드푸딩,커피 브레드 푸딩,"['식빵', '달걀', '우유', '인스턴트 커피', '아몬드슬라이스', '건포도']"
꼬막비빔국수,꼬막비빔국수,"['꼬막', '양파', '깻잎', '당근', '오이', '국수', '고춧가루', '식초', '설탕', '고추장', '간장', '다진파', '다진마늘', '꿀', '참기름', '깨소금']"
오레오퍼지브라우니,오레오퍼지브라우니 만들기 :),"['버터', '다크초콜릿', '계란', '바닐라 익스트랙', '황설탕', '중력분', '코코아파우더', '오레오']"
양배추달걀샌드위치,[리틀포레스트] 양배추 달걀 샌드위치,"['식빵', '구운 달걀', '마요네즈', '디종머스터드', '후추', '채썬 양배추 눌러서']"
커피초코칩쿠키,커피 초코칩쿠키 만들기 커피향이 폴폴~ 초코 커피쿠키,"['버터', '설탕', '에스프레소', '계란', '밀가루박력분', '베이킹파우더', '초코칩', '소금']"
치킨로제스파게티,치킨 로제스파게티,"['스파게티', '올리브유', '소금', '닭가슴살', '양파', '다진마늘', '건고추나 고춧가루', '시판스파게티소스', '우유나 생크림', '후추', '소금']"
치즈감자호떡,치즈감자호떡 4개,"['감자', '찹쌀가루', '소금', '달걀']"
파기름떡볶이,아이들 간식으로 만든 파기름 떡볶이,"['절편', '간장', '청주', '올리고당', '참기름', '식용유', '대파', '고추가루']"
크림펜네파스타,멈출 수 없는 포크질 소스도 싹싹 '초간단 크림 펜네 파스타' (다양한 재료로 응용 가능한 기본레시피),"['펜네', '생크림', '우유', '소금', '후추', '양파', '브로콜리', '페퍼론치노', '마늘', '버섯', '베이컨']"
구운오픈토스트,구운 채소 올려 에어프라이어 한 번 더 구운 오픈 토스트,"['바게트', '파프리카', '주키니 호박', '새송이버섯', '가지', '바질 페스토', '발사믹 글레이즈', '모짜렐라 슈레드 치즈', '소금', '통후추', '올리브오일']"
뉴욕핫도그,"핫도그만들기,간식,야식,뉴욕핫도그,뉴욕핫도그만들기","['핫도그빵', '소세지', '토마토', '양상추', '치즈', '버터', '설탕', '마요네즈', '케찹', '허니머스타드']"
해산물오일파스타,달래와 해산물 오일 파스타,"['달래', '페페론치노', '마늘', '바지락', '블랙올리브', '화이트와인', '잣', '백설파스타면', '백설안달루시아산올리브유', '그라나파다노', '후추']"
옥수수체다치즈머핀,달콤하고 고소한 '옥수수체다치즈머핀',"['유기농 박력분', '옥수수가루', '베이킹파우더', '무염버터', '비정제원당', '소금', '우유', '옥수수캔', '체다치즈']"
대파크림치즈베이글샌드위치,대파 크림치즈 베이글 샌드위치 만들기!,"['베이글', '베이컨', '대파', '크림치즈', '꿀']"
당근라페오픈토스트,"비건 레시피, 템페 당근 라페 오픈 토스트","['비건 통밀 빵', '템페', '루꼴라', '통후추', '당근라페', '당근', '엑스트라 버진 올리브오일', '화이트 와인 비네거', '홀그레인 머스터드', '소금']"
흑임자통밀쿠키,노버터 검은깨 흑임자 통밀 쿠키,"['밀', '볶은 검은깨', '검은깨 페이스트', '올리브유', '카놀라유', '비정제 설탕', '물']"
