name,food_name,ingredients
야채누드김밥,야채누드김밥 싸기 수제 아이소풍 등산점심도시락 ,"['김', '밥', '당근', '맛살', '시금치', '계란', '단무지', '소금', '참기름', '통깨', '햄']"
리코타치즈스팸크림파스타,리코타치즈 스팸 크림 파스타 (feat. 스팸 듬뿍 국물 듬뿍),"['파스타 면', '생크림', '우유', '스팸', '양파', '마늘', '브로콜리', '양송이버섯', '리코타치즈', '파슬리가루', '치즈가루', '소금', '후추', '식용유']"
감자베이컨수플레오믈렛,부드럽고 푹신푹신한 감자베이컨 수플레오믈렛,"['감자', '양파', '양송이버섯', '베이컨', '쪽파', '달걀', '올리브유', '소금', '후추', '무염버터']"
오레오아이스크림,오레오아이스크림,"['오래오', '우유']"
쑥핫케이크,[마더킴] 여인진쑥_쑥 핫케이크,"['여인진쑥 캡슐', '핫케이크믹스', '달걀', '우유', '견과류', '꿀']"
알리오올리오달걀말이밥,"알리오올리오달걀말이밥:마늘듬뿍 찬밥요리,별미주먹밥, 간단 도시락메뉴","['밥', '올리브오일', '편마늘', '다진마늘', '초록채소', '통깨', '달걀', '소금', '맛술 또는 참기름', '물', '현미유']"
감자달걀토스트,배부른 브런치 - 더블 감자달걀토스트,"['식빵', '감자', '달걀', '홍피망', '청피망', '소시지', '모짜렐라치즈']"
딸기오픈샌드위치,오픈샌드위치,[]
오미자누드김밥,오미자묵은지참치김밥&오미자누드김밥,"['밥', '오미자물', '김', '계란', '맛살', '큐브참치', '묵은지', '참기름', '소금', '통깨']"
굴소스참치볶음밥,굴소스 참치 볶음밥 만들기,"['밥', '양파', '감자', '당근', '계란', '참치 통조림', '옛날 소세지', '대파', '굴소스', '소금']"
카라멜우유푸딩,"폭신폭신 부드러운 계란푸딩, 카라멜 우유푸딩 만들기","['흑설탕', '물', '우유', '휘핑크림', '설탕', '계란노른자', '바닐라익스트랙', '젤라틴가루']"
할로윈머랭쿠키,머랭쿠키 만들기,"['계란 흰자', '설탕', '레몬즙', '거품기', '오븐', '짤주머니', '식용색소']"
감자베이컨볶음밥,감자 베이컨 볶음밥 : 한그릇요리로 딱이야! ,"['베이컨', '감자', '당근', '피망', '새송이버섯', '밥', '소금', '굴소스', '참기름', '통깨']"
브로콜리새우달걀찜,브로콜리달걀찜 만들기,"['달걀', '브로콜리', '우유', '따뜻한물', '다시마 5*5크기', '멸치액젓', '소금']"
어묵크로와상샌드위치,깐깐한 아이를 위한 <어묵크로와상 샌드위치> 삼진어묵 꼬지용 요리어묵,"['삼진어묵 우리가족 깐깐한 꼬지용 요리 어묵', '슬라이스햄', '슬라이스치즈', '버터', '상추', '랜치소스 또는 사우전아일랜드', '사과']"
그릭요거트복숭아,그릭요거트 복숭아 그릭요거트 부터 만드는 복숭아 디저트,"['플레인요거트', '복숭아', '그래놀라', '꿀']"
복숭아푸딩,복숭아푸딩,"['복숭아', '분말 한천', '설탕', '우유', '천연색소핑크']"
참치야채계란말이,참치야채 계란말이,"['참치', '계란', '다진양파', '다진당근', '다진쪽파', '소금', '식용유']"
구운계란연두부샐러드,연두부 요리 연두부계란국 부드러워요,"['연두부', '멸치&다시마', '대파', '양파', '계란', '새우젓', '소금']"
모닝빵감자계란샌드위치,돌아기 아침메뉴 아기간식 모닝빵 감자 계란 샌드위치,"['감자', '계란', '양파', '마요네즈', '허니 머스타드']"
얼그레이바스크치즈케이크,얼그레이 바스크 치즈케이크♡ ,"['크림치즈', '생크림', '얼그레이 티백', '바닐라설탕', '설탕', '달걀', '전분', '원형 높은 틀 1호']"
분홍소세지계란말이, 호박 분홍소세지 계란말이 아이도시락밑반찬,"['호박', '계란', '분홍소세지', '소금']"
달걀햄치즈샌드위치,초간단 아침 달걀햄치즈샌드위치 만들기,"['식빵', '달걀', '샌드위치용햄', '체다치즈', '마요네즈', '허니머스터드']"
토마토브레드푸딩,토마토브레드푸딩,"['바게트', '방울토마토', '양파 작은것', '브로콜리', '소금', '후추', '파마산 치즈가루', '올리브유', '계란', '요하임', '연유', '소금']"
고추장계란김밥,고추장계란김밥 레시피 이색김밥 ,"['김밥김', '밥', '계란', '고추장', '참기름', '통깨', '스팸', '식용유', '맛술']"
베이글닭가슴살샌드위치,플레인 베이글 만들기 : 베이글 샌드위치,"['밀가루강력분', '설탕', '소금', '이스트', '따뜻한 물']"
아기새우계란찜,유아식 간단한 반찬 아기 새우 계란찜,"['계란', '새우', '다진야채', '아기간장', '육수', '후추', '맛술']"
삼각김밥구이,노릇노릇 삼각김밥구이,"['찬밥', '김', '계란', '소고기고추장', '찹쌀가루', '참기름', '소금']"
키위생크림케이크,"상큼하고 달달한 맛이 일품! ""키위 생크림 케이크"" 만들기","['생크림', '박력분', '베이킹파우더', '설탕', '계란', '카놀라유', '키위']"
흑당카페라떼,흑당카페라떼♡,"['흑설탕 시럽', '우유', '스틱 커피']"
중국식계란볶음밥,초간단 중국식 계란볶음밥,"['밥', '계란', '다진쪽파', '소금', '후추']"
토마토달걀토스트,토마토달걀토스트,"['식빵', '달걀', '청주', '바질', '토마토', '견과류', '블루베리잼']"
어묵땡초김밥,[어묵땡초 김밥만들기] 빠르고 간단하게 만드는 매콤김밥 아삭해서 진짜 맛있어요,"['김밥용김', '현미밥', '어묵', '궁채 장아찌', '깻잎', '마늘', '간장', '대파', '청양고추', '올리고당']"
전자렌지계란빵,전자렌지 계란빵 만들기 ,"['핫케이크가루', '우유', '달걀', '허브솔트', '슬라이스 치즈', '옥수수콘', '베이컨', '파슬리']"
햄치즈계란오픈샌드위치,"간단아침, 브런치 :) 잉글리쉬머핀 햄치즈계란오픈샌드위치","['잉글리쉬머핀', '치즈', '슬라이스햄', '수란', '홀그레인머스타드', '버터']"
달래마늘볶음밥,달래 마늘 볶음밥으로 한 그릇 음식 만들기,"['마늘', '대파', '달래', '밥', '계란', '간장', '굴소스', '버터', '소금 간을']"
시래기스팸볶음밥,시래기 스팸볶음밥,"['햇반', '스팸', '부드럽게 삶은시래기', '파', '양파', '다진마늘', '들기름', '양조간장', '물', '후추']"
바나나빵푸딩,바나나빵푸딩:에너지 넘치는 아침을 위해,"['식빵 또는 바게트빵', '바나나', '우유', '생크림', '달걀', '소금', '설탕', '설탕', '시나몬파우더', '버터']"
표고버섯메추리알장조림,표고버섯 메추리알장조림 쫄깃하니 맛있는 밑반찬,"['표고버섯', '깐 메추리알', '물', '간장', '저염 액젓', '올리고당', '청주', '생강가루', '다시마', '멸치가루', '청양고추', '홍고추']"
소시지치즈김밥,김밥 - 소시지 치즈김밥,"['밥', '김밥용 김', '소시지', '짧은 소시지', '체다 슬라이스 치즈', '깻잎', '소금', '참기름', '통깨']"
망고젤리요거트스무디,탱탱볼인줄 ★ 망고젤리요거트스무디 ★,"['망고', '플레인요거트', '설탕', '얼음', '우유', '젤라틴', '망고 주스', '애플민트']"
브로콜리달걀찜,브로콜리달걀찜 만들기,"['달걀', '브로콜리', '우유', '따뜻한물', '다시마 5*5크기', '멸치액젓', '소금']"
묵은지땡초김밥,묵은지 땡초 김밥 만들기 여름에 먹기 좋은 김밥 묵은지 요리 김밥 재료 김밥 예쁘게 싸는법,"['밥', '김밥김', '배추김치', '계란', '땡초', '들기름', '소금', '후추', '통깨']"
소세지계란볶음밥,밥솥으로 만든 소세지계란볶음밥,"['쌀', '참기름', '멸치액젓', '물', '다진파', '계란', '소세지', '모짜렐라치즈', '후추', '깨', '버터', '간장']"
두부명란계란찜,"저어주면서 끓이면 끝~ 명란 두부계란찜, 두부 명란계란찜, 계란찜","['두부', '명란 두개...', '계란', '대파', '다시마 멸치육수']"
치킨달걀볶음밥,♥[신혼밥상] 원팬 치킨 달걀볶음밥,"['밥', '닭가슴살', '대파', '양파', '다진마늘', '달걀', '후춧가루', '소금', '굴소스']"
게살에그샌드위치,게살에그샌드위치 만들기 진짜 쉬워요~간식으로 최고에요,"['계란', '크레미', '양파', '피클 찹', '마요네즈', '올리고당', '레몬즙', '파슬리가루', '토마토']"
모짜렐라치즈계란찜,모짜렐라 치즈 계란찜 # 뚝배기,"['두부', '달걀', '모짜렐라 치즈', '설탕', '멸치액젓']"
와사비마요참치김밥,톡쏘는 매운맛~ 와사비마요 참치김밥,"['참치캔', '마요네즈', '와사비', '후추', '당근', '소금', '무말랭이', '피클', '계란', '소금', '깻잎', '구운김빕김', '밥', '소금', '참기름', '통깨']"
땡초어묵김밥,땡초장을 활용한 땡초어묵김밥,"['김밥김', '밥', '어묵', '양파', '깻잎', '땡초장', '참기름', '올리고당', '소금', '후추', '식용유']"
그릭요거트케이크,그릭요거트 케이크,"['박력분', '설탕', '달걀', '그릭요거트', '수제요거트', '우유', '베이킹파우더']"
에그감자샐러드샌드위치,구황작물 감자를 활용한 '에그감자샐러드 샌드위치' 만들기,"['감자', '계란', '슬라이스 햄 또는', '식빵', '버터', '소금', '후추', '마요네즈', '허니머스터드', '치즈', '잼']"
딸기쨈요거트아이스크림,새콤달콤 딸기쨈 요거트 아이스크림,"['플레인 요거트', '생크림', '딸기쨈']"
찹쌀호떡팬케이크,"꿀설탕 너무 달달해, 찹쌀호떡 팬케이크","['진주 포차 전통 찹쌀호떡', '호두', '바나나', '설탕', '버터', '식용유']"
초코프레첼머랭쿠키,"프레첼 머랭 쿠키의 업그레이드 ""초코 프레첼 머랭 쿠키""","['계란흰자', '설탕', '레몬 수', '프레첼']"
소시지계란볶음밥,아이들을 위한 소시지 계란 볶음밥,"['양파', '소시지', '계란', '대파', '밥', '굴소스', '간장', '참기름', '후추', '소금']"
쉬림프에그샌드위치,쉬림프에그 샌드위치만들기,"['식빵', '양파', '오이', '칵테일 새우', '파프리카', '햄', '치즈', '삶은달걀', '양상추', '허브솔트', '마요네즈', '머스타드', '다진피클']"
딸기요거트파르페,딸기 요거트 파르페 만들기,"['켈로그 리얼 그래놀라', '딸기', '플레인 요거트', '딸기', '켈로그 리얼 그래놀라']"
스위트콘피자토스트,스위트콘 피자토스트,"['곡물식빵', '스위트콘 옥수수', '피자치즈', '파슬리가루', '적바질', '마요네즈', '연유']"
티라미수마카롱,티라미수 마카롱,"['꼬끄재료 흰자', '설탕', '아몬드가루', '슈가파우더', '우유', '생크림', '인스턴트커피', '크림치즈', '버터', '슈가파우더', '커피밀크잼', '코코아가루']"
달걀말이누드김밥,달걀말이 누드김밥,"['달걀', '다진파', '당근', '김', '다진청홍피망', '검은깨', '소금', '참기름', '검은깨']"
치즈감자샌드위치,치즈감자샌드위치,"['옥수수모닝빵', '감자', '계란(삶은것)', '빨강파프리카', '치즈', '마요네즈', '머스타드소스', '버터(녹인것)', '소금']"
초코아이스크림슈,여름간식으로 딱 초코 아이스크림 슈,"['물', '우유', '버터', '설탕', '소금', '박력분', '달걀', '우유', '설탕', '다크초콜릿', '생크림']"
얼그레이파운드케이크,얼그레이 파운드 케이크,"['밀가루(박력분)', '베이킹파우더', '얼그레이찻잎', '버터', '설탕', '달걀', '말린자두']"
호두당근케이크,호두당근케이크,"['달걀', '설탕', '식용유', '당근', '밀가루박력분', '베이킹파우더', '계피가루', '호두', '크림치즈', '설탕', '생크림']"
마늘쫑참치볶음밥,마늘종 캔참치 볶음밥:마늘쫑 들어가기 전에 많이 먹어줘야죠,"['마늘쫑', '올리브오일', '당근', '밥', '소금', '참치캔', '양조간장', '들기름 또는 참기름', '통깨']"
계란마늘볶음밥,담백한 마늘종 계란볶음밥,"['마늘쫑', '베이컨', '계란', '밥', '굴소스', '후추']"
크로와상감자샌드위치,크로와상 감자 샌드위치,"['감자', '당근', '오이', '소금', '후추 톡톡', '마요네즈', '허니머스타드', '크로와상', '치즈', '딸기쨈']"
제육어묵김밥,매콤달콤 제육어묵 김밥,"['김밥', '단무지', '맛살', '시금치', '계란', '간장', '고추장', '올리고당', '매실액', '다진마늘', '청양고추', '간장', '올리고당']"
바나나크림라떼,바나나 크림라떼 만들기,"['동물성 휘핑크림', '설탕', '얼음', '바나나맛 우유', '에스프레소']"
망고아이스크림,망고 아이스크림,"['망고', '계란 노른자', '설탕', '생크림', '우유', '럼주', '연유']"
블루크림라떼,블루크림라떼 만들기,"['동물성 휘핑크림', '블루큐라소 시럽', '얼음', '우유', '에스프레소']"
모카마카롱,모카 마카롱,"['흰자', '설탕', '아몬드 가루', '슈가파우더', '코코아 파우더', '생크림', '다크초콜릿', '인스턴트 커피', '깔루아']"
식빵계란빵,식빵계란빵 만들기,"['식빵', '계란', '버터', '설탕', '파슬리가루']"
소고기메추리알장조림,소고기메추리알장조림,"['소고기홍두께쌀', '메추리알', '통마늘', '간장', '물', '물엿', '소주', '후추', '버섯가루']"
호두베이글샌드위치,감자 호두 베이글 샌드위치,"['삶은감자', '오이', '적배추', '삶은달걀', '치커리', '피스타치오분태', '생크림', '마요네즈', '소금', '후추', '허니머스타드']"
닭가슴살볶음밥그라탕,닭가슴살 볶음밥 그라탕 ,"['닭가슴살', '양파', '새송이버섯', '파프리카', '밥', '버터', '피자치즈', '토마토 스파게티 소스', '우스터소스', '소금', '후추']"
뚝배기계란찜,뚝배기계란찜 만들기,"['계란', '물', '맛술', '대파', '새우젓', '설탕', '참기름', '크래미', '통깨']"
레몬파운드케이크,레몬파운드케이크,"['버터', '설탕', '달걀', '박력분', '베이킹파우더', '플레인요거트', '다진레몬필(절임)', '다진 레몬제스트(껍질)', '슈가파우더', '레몬시럽', '레몬즙', '장식용레몬필']"
차돌박이베이글샌드위치,차돌박이 베이글 샌드위치,"['차돌박이', '베이글', '양상추', '슬라이스치즈', '사과', '스테이크소스']"
새우베이컨달걀볶음밥,영양가득 유아식 새우 베이컨 달걀 볶음밥,"['냉동새우', '베이컨', '밥 한', '양파', '당근', '대파 반', '다진 마늘', '맛술', '진간장', '굴소스']"
아기크래미달걀말이밥,아기 크래미달걀말이밥 만들기 간단한 레시피 크래미 요리,"['밥', '달걀', '크래미', '당근', '대파', '현미유']"
참치계란볶음밥,초간단 혼밥 참치계란볶음밥,"['계란', '참치', '파', '식용유', '케찹', '참깨', '밥', '참기름']"
아이스크림와플,아이스크림 와플,"['핫케이크 가루', '우유', '달걀', '슈가파우더', '초코팬', '아이스크림', '식용유']"
리본소세지계란말이,리본소세지 계란말이 # 다이어트,"['계란', '소세지', '파', '당근', '풋고추', '우유', '모짜렐라 치즈', '버터', '케첩']"
딸기수플레팬케이크,홈파티/생딸기수플레팬케이크,"['밀가루', '계란', '버터', '올리브오일', '우유', '메이플시럽', '베이킹파우더', '슈파파우더', '딸기크런치', '딸기', '설탕']"
야채계란김밥,간단한 야채계란 김밥,"['자투리채소', '달걀', '식용유', '통깨', '참기름', '김밥용김', '소금', '밥']"
삼색누드김밥,삼색누드김밥,"['밥', '국산콩천일염두부부침', '브로콜리', '당근', '달걀', '김밥용단무지', '김', '날치알', '흑임자', '참깨', '참기름', '소금', '깨', '식용유']"
두부에그샌드위치,계란샌드위치 만들기 / 에그샌드위치 / 삶은계란샌드위치,"['식빵', '계란', '마요네즈', '생크림', '소금', '후추']"
치즈수플레오믈렛,치즈 수플레 오믈렛 만들기 홈브런치메뉴,"['계란', '모짜렐라치즈', '소세지', '모닝롤', '버터', '설탕', '소금', '케찹', '굴소스', '파마산치즈']"
아이스고구마라떼,아이스 고구마라떼 시원하게 마셔요,"['고구마', '우유', '꿀', '각얼음']"
어묵참치김밥,김밥 어묵 간장 양념으로 만든 어묵 참치김밥,"['밥', '계란', '김밥김', '김밥 햄', '맛살', '단무지', '우엉', '사각어묵', '당근', '깻잎', '참치캔', '마요네즈', '참기름', '통깨', '소금', '간장', '올리고당']"
크림치즈딸기마카롱,크림치즈 필링 마카롱,"['달갈흰자', '흰설탕', '아몬드가루', '슈가파우더', '푸드 컬러(색소)', '크림치즈', '흰우유', '딸기잼']"
매운어묵꼬마김밥,매운어묵 꼬마김밥,"['납작어묵', '김밥김', '밥(고슬고슬)', '참기름', '볶음깨', '소금', '고추가루', '게간장', '다진마늘', '설탕', '아가베시럽', '맛술']"
코코아밤라떼, 코코아 밤 만들기 & 코코아 밤 라떼,"['화이트초콜릿', '핑크 식용색소', '핫초코가루', '마시멜로우', '시리얼', '초코펜', '뜨거운 우유']"
메이플크림라떼,SNS 감성카페 안가도 될 메이플크림라떼 레시피,"['메이플시럽', '휘핑크림', '우유', '에스프레소', '코코아파우더', '얼음']"
명란계란탕,명란계란탕 - 딸에게# / 명란계란탕만들기,"['명란', '계란', '멸치육수', '고추가루', '통깨', '참기름', '대파']"
블루베리요거트마카롱,블루베리 요거트 마카롱(색바램 없는 보라색 꼬끄),"['아몬드 가루', '슈가 파우더', '계란 흰자', '설탕', '보라색 파란색 식용색소', '실온 무염버터', '슈가 파우더', '생크림', '요거트 파우더', '블루베리', '블루베리잼']"
베이컨클럽샌드위치,코로나 극복 아이들간식 배불러도 자꾸 먹고싶은 베이컨클럽샌드위치,"['식빵', '베이컨', '적양배추', '오이피클', '방울토마토', '계란', '슬라이스치즈', '버터', '마요네즈', '칠리소스', '딸기쨈']"
토마토달걀찜,다이어트에 좋은 토마토달걀찜 만들기,"['달걀', '물', '소금', '맛술', '토마토', '양파', '올리브유', '소금']"
아보카도과카몰리에그마요샌드위치,아보카도 과카몰리 에그마요 샌드위치 우리집 주말 브런치 인기메뉴 레시피,"['식빵', '슬라이스치즈', '블루베리잼', '파슬리가루', '아보카도', '대저 토마토', '양파', '소금', '후추', '계란', '마요네즈', '허브솔트']"
크림치즈미니롤케이크,크림치즈미니롤케이크,"['계란흰자', '설탕', '계란노른자', '박력분', '옥수수전분', '물', '설탕', '오렌지술', '크림치즈', '설탕', '꿀', '플레인요거트', '생크림', '쿠키팬', '원형 비스퀴']"
맛살계란말이꽃,맛살계란말이꽃,"['계란', '킹크랩', '홍고추', '청양고추', '부추', '소금']"
크림밀크브레드푸딩,크림 밀크 브레드푸딩,"['빵', '우유', '달걀', '크림스프 분말', '파마산 치즈가루', '건포도', '견과류', '럼주(건포도불리기용)']"
샐러리베이컨볶음밥,간단한 아침메뉴 샐러리베이컨볶음밥,"['샐러리', '당근', '베이컨', '밥', '매실액', '소금', '통깨']"
햄치즈양배추샌드위치,속을 꽉 채웠습니다. 햄치즈양배추 샌드위치,"['식빵', '계란', '허브솔트', '체다슬라이스치즈', '채썬 양배추', '마요네즈', '케첩', '핫소스', '슬라이스햄']"
봄동카레볶음밥,봄동 카레 볶음밥,"['오뚜기 백세 카레 순핫맛', '오뚜기 밥', '봄동', '양파', '파프리카', '베이컨']"
야채스팸달걀말이,계란말이 만드는법 후라이팬 야채 스팸 달걀말이,"['계란 4개', '애호박', '당근', '스팸', '흰설탕', '소금', '참기름', '식용유']"
스팸달걀말이김밥,스팸 달걀말이김밥 만드는 법,"['스팸', '김밥김', '깻잎', '무장아찌', '피자치즈', '달걀', '소금', '식용유', '참기름', '고추장', '맛술', '올리고당', '설탕', '매실액', '통깨']"
와사비계란말이김밥,와사비 계란말이 김밥,"['(오뚜기) 와사비 소스', '(오뚜기) 참치', '(오뚜기) 맛있는 밥', '김', '계란', '소금', '후추']"
바나나핫케이크,바나나 핫케이크 만들기,"['바나나', '계란', '소금', '블루베리', '시럽']"
연어프리타타,연어 프리타타 만들기,"['연어캔', '달걀', '브로콜리', '슬라이스치즈', '올리브유', '칠리파우더', '소금']"
게살순두부계란탕,"파송송 게살 순두부계란탕
간단하게 단백질보충할수있는 아이국거리~~^^","['순두부', '양파', '애호박', '맛살', '대파', '멸치다시마육수', '다진마늘', '새우젓', '국간장', '후추', '참기름']"
양배추감자오믈렛,양배추감자오믈렛 만드는 법 다이어트식단,"['감자', '양배추', '계란', '소금', '후추', '식용유', '스리라차소스', '피자치즈']"
참치야채달걀말이,참치야채달걀말이 ,"['달걀', '참치통조림', '채소다진것(당근양파대파)', '마요네즈', '돈가스소스', '가쓰오부시', '우유', '맛술', '설탕', '소금', '후춧가루']"
딸기요거트푸딩,간단 디저트 만들기/ 딸기 요거트 푸딩&크림치즈 푸딩,"['우유', '설탕', '크림치즈', '딸기 요거트', '젤라틴', '우유', '설탕', '딸기 요거트', '생크림', '젤라틴']"
사과햄치즈샌드위치,사과샌드위치 - #사과치즈샌드위치,"['빵', '체다치즈', '슬라이드햄', '사과', '잼']"
캐러멜넛츠머랭쿠키,캐러멜 넛츠 머랭쿠키 ,"['달걀 흰자', '아몬드', '피칸', '마카다미아', '캐슈넛', '호두', '피스타치오', '설탕', '캐러멜크림', '생크림', '흰설탕']"
명란삼각김밥,명란삼각김밥,"['밥', '검은깨', '명란젓', '참기름', '마요네즈']"
갈매기살파인애플볶음밥,파인애플 요리 / 파인애플 볶음밥,"['파인애플', '대파', '당근', '식용유', '쌀밥', '간장', '피시소스', '파인애플즙']"
식빵딸기생크림롤케이크,식빵 딸기 생크림 롤 케이크,"['식빵', '딸기']"
초코케이크도넛,달콤한 초코케이크도넛!,"['박력분', '코코아가루', '무슈구슈(설탕)', '베이킹파우더', '달걀', '우유', '녹인 버터', '화이트초콜릿', '크런치', '피스타치오']"
소세지치즈김밥,소세지 치즈 김밥 간단한 도시락 만들기,"['김밥김', '밥', '소세지', '체다치즈', '참기름', '소금']"
베이컨치즈계란말이,베이컨치즈계란말이 만드는법,"['계란', '베이컨', '슬라이스치즈', '식용유']"
마카다미아초코크림라떼,마카다미아 초코 크림라떼,"['얼음', '우유', '에스프레소', '마카다미아시럽', '동물성 휘핑크림', '핫초코 파우더']"
생딸기요거트,마시는 생딸기 요거트,"['딸기콩포트', '우유', '플레인 요거트', '얼음', '딸기', '비정제 설탕']"
체리요거트젤리,여름 디저트 체리요거트젤리,"['체리', '플레인 요구르트', '판젤라틴', '꿀']"
사과팬케이크,사과팬케이크 만들기,"['사과', '핫케이크가루', '우유', '설탕', '계란', '시나몬가루', '버터']"
카페라떼뮤즐리,카페라떼 만들기,[]
북어감자계란국,♡북어 감자 계란국♡ 초간단 해장국 만들기~!!,"['북어채', '감자 당구공 크기로', '계란', '대파', '물', '참기름', '국간장']"
와인초콜릿케이크,와인초콜릿케이크,"['초콜릿케이크 믹스', '계란', '물', '화이트와인', '카놀라유', '생크림', '설탕', '딸기', '슈가파우더']"
계란양배추토스트,길거리토스트 만드는법- 딸에게# ~ 계란 양배추토스트,"['토스트용 식빵', '계란', '양배추', '당근', '설탕', '소금', '케찹', '마요네즈', '버터', '슬라이스치즈']"
명란젓계란찜,뚝배기 명란젓 계란찜 만들기,"['명란젓', '계란', '파', '새우젓']"
타로에그샌드위치,하와이 애플망고와 타로 에그 샌드위치로 만든 하와이식 브런치,"['애플망고', '타로 식빵', '슬라이스치즈', '슬라이스 토마토', '양파', '마요네즈', '후추', '소금']"
두부시금치프리타타,[친환경자연쿡] 두부시금치프리타타,"['유정란', '죽염', '국산콩 두부', '시금치', '토마토', '자색양파', '자연 스트링치즈']"
참치계란토스트,참치 계란 토스트 만들기,"['참치 통조림', '양파', '피망', '당근', '달걀', '식빵', '딸기쨈', '케찹', '식용유', '소금', '후춧가루']"
닭가슴살새우계란볶음밥,다이어트 음식 저탄고지 식단 닭가슴살 새우 계란볶음밥,"['깐 냉동 흰다리새우', '닭가슴살', '달걀', '허브솔트', '밥', '청양고추', '기 버터', '다진마늘']"
하트달걀토스트,사랑가득 담은 하트 달걀 토스트,"['빵', '달걀', '파슬리가루', '머스터드소스', '소금']"
계란야채볶음밥,계란야채볶음밥♡,"['감자', '양파', '파프리카', '애호박', '양배추', '계란', '찬밥', '아보카도오일', '파', '소금', '후추', '깨']"
로투스티라미수,로투스 티라미수,"['14*', '노른자', '설탕', '바닐라 익스트랙', '마스카포네 치즈', '생크림', '충전용 로투스', '뜨거운 물', '설탕', '인스턴트 커피', '로투스 쿠키', '데코용 로투스']"
새우카레야채볶음밥,새우카레야채볶음밥,"['새우', '양파', '파프리카(노랑)', '파프리카(빨강)', '호박', '당근', '쪽파', '밥', '버터', '파슬리가루', '카레가루']"
호밀불고기샌드위치,호밀불고기 샌드위치 ,"['호밀식빵', '불고기', '토마토', '오이피클', '양상추', '슬라이스', '치즈', '마요네즈']"
쿠키생크림케이크,발렌타인데이 케이크 간단하게 만들었습니다. 쿠키생크림케이크,"['샌드쿠키', '휘핑크림', '다진 아몬드', '다진아몬드', '샌드쿠키']"
호떡아이스크림,윤식당 호떡 아이스크림 따라하기,"['호떡믹스', '아이스크림', '우유', '물', '올리브유', '호떡잼믹스', '견과류 간 것']"
날치알꼬마누드김밥,[캘리포니아롤] 날치알꼬마누드김밥 & 꽃잎김밥,"['잡곡 밥', '구운김', '크래미', '오이', '양파', '날치알', '마요네즈', '소금', '검은깨', '설탕', '식초', '소금', '마요네즈', '레몬즙', '설탕']"
크래미부추달걀말이,크래미 부추 달걀말이,"['달걀', '크래미', '부추', '식용유', '소금', '참치액', '후추']"
허니치즈토스트,허니 치즈 토스트,"['식빵', '체다치즈', '꿀', '버터']"
명란새우계란국,새우머리와 껍질로 국물을 끓인 명란새우계란국,"['계란', '명란젓(200g)', '새우 육수', '양파', '부추', '소금', '후추', '고춧가루', '통깨', '다진마늘', '참기름', '쪽파']"
헤이즐넛초코크림라떼,헤이즐넛 초코크림라떼 만들기,"['동물성 휘핑크림', '초코파우더', '얼음', '우유', '헤이즐넛 시럽', '에스프레소', '코코아파우더']"
고구마딸기샌드위치,딸기 딸기한 딸기 샌드위치 만들기❤,"['식빵', '생크림', '설탕', '딸기']"
베이컨치즈김밥,베이컨치즈김밥,"['삼각김밥', '베이컨', '스트링치즈']"
계란시금치프리타타,전기밥솥요리 계란시금치프리타타,"['시금치나물', '계란', '양파', '당근', '치즈']"
무화과그릭요거트오픈샌드위치,무화과 그릭요거트 오픈 샌드위치 만들기 무화과 빵 먹는 법 요리,"['무화과', '식빵', '그릭요거트', '아몬드 다진거', '꿀']"
블루베리크림치즈컵케이크,블루베리 크림치즈 컵케이크 만들기,"['냉동 블루베리', '설탕', '무염버터', '설탕', '달걀(L)', '박력분', '베이킹파우더', '우유', '바닐라익스트랙', '블루베리 퓨레', '블루베리', '크림치즈', '무염버터', '슈가파우더', '블루베리 퓨레', '졸인 블루베리']"
닭가슴살계란장조림,닭가슴살 계란장조림 쉽게 챙기는 영양반찬,"['계란', '닭가슴살', '간장', '조청', '청주', '설탕', '생강가루', '물', '대파']"
무화과계란토스트,[무화과레시피] 단짠단짠 무화과 계란토스트,"['무화과', '식빵', '달걀', '슬라이스치즈', '슬라이스햄', '크래미', '빨간 파프리카', '노랑 파프리카', '양파', '쪽파', '소금', '후춧가루', '무화과잼']"
아보카도달걀샌드위치,아보카도달걀샌드위치 ,"['크루아상', '삶은 달걀', '아보카도', '딸기잼', '소금', '후춧가루']"
명란마요닭가슴살샌드위치,명란마요 닭가슴살 샌드위치,"['채썬 적채', '양배추', '피망', '닭가슴살 캔', '식빵', '명란젓', '마요네즈', '핫소스', '명란', '고추가루', '통깨', '다진마늘', '참기름', '썬 쪽파']"
그릭요거트딸기샌드위치,그릭요거트 딸기샌드위치 만들기,"['\u200b그릭 요거트', '꿀', '식빵', '딸기']"
순두부달걀찜,"부드럽고 맛나지, 순두부달걀찜","['달걀', '순두부', '당근', '팽이버섯', '맛술', '우유 또는 생수', '소금']"
복숭아요거트우유,복숭아요거트우유♡,"['복숭아', '요거트', '우유', '올리고당']"
소고기계란장조림,소고기 계란장조림,"['소고기', '삶은 달걀', '청양고추', '소주', '진간장', '국간장', '흑 설탕', '물엿', '양파', '대파', '파뿌리', '통 마늘', '생강 편', '건고추 (매운)', '통후추', '물']"
닭가슴살간장구이누드김밥,닭가슴살간장구이누드김밥 ,"['닭가슴살(130g)', '밥', '검정깨', '김', '포도씨유', '허브솔트', '다진마늘', '맛술', '깻잎', '오이자른거', '간장', '맛술', '설탕', '설탕', '식초', '소금']"
